obs_ID,observer,year,nest,start_time_video,end_dt,type,partner_present,dt_behaviour,behaviour,who,sex,comments
131,cm,2012,s706,2012-Jun-18 06:00:48,2012-Jun-18 06:30:18,non,n,2012-Jun-18 06:23:51,c,o,m,
131,cm,2012,s706,2012-Jun-18 06:00:48,2012-Jun-18 06:30:18,non,n,2012-Jun-18 06:23:53,c,o,m,
132,cm,2012,s706,2012-Jun-19 11:47:10,2012-Jun-19 12:16:31,non,n,,n,o,f,
133,cm,2012,s706,2012-Jun-19 21:12:00,2012-Jun-19 21:41:36,non,n,,n,o,m,
134,cm,2012,s706,2012-Jun-20 09:11:50,2012-Jun-20 09:41:19,non,n,,n,o,f,
135,cm,2012,s708,2012-Jun-16 09:54:15,2012-Jun-16 10:23:19 ,ex,n,2012-Jun-16 10:01:12,c,o,f,
136,cm,2012,s708,2012-Jun-16 21:42:48,2012-Jun-16 22:12:27,ex,n,2012-Jun-16 21:52:58,c,o,m,
136,cm,2012,s708,2012-Jun-16 21:42:48,2012-Jun-16 22:12:27,ex,n,2012-Jun-16 22:03:50,c,o,m,
137,cm,2012,s708,2012-Jun-17 10:56:20,2012-Jun-17 11:24:58,ex,n,2012-Jun-17 11:23:14,c,o,f,
137,cm,2012,s708,2012-Jun-17 10:56:20,2012-Jun-17 11:24:58,ex,y,2012-Jun-17 11:25:00,c,o,f,
137,cm,2012,s708,2012-Jun-17 10:56:20,2012-Jun-17 11:24:58,ex,y,2012-Jun-17 11:25:00,c,c,m,
137,cm,2012,s708,2012-Jun-17 10:56:20,2012-Jun-17 11:24:58,ex,y,2012-Jun-17 11:25:39,c,c,m,
138,cm,2012,s708,2012-Jun-17 23:20:43,2012-Jun-17 23:50:18,ex,n,2012-Jun-17 23:25:35,c,o,m,
138,cm,2012,s708,2012-Jun-17 23:20:43,2012-Jun-17 23:50:18,ex,n,2012-Jun-17 23:38:34,c,o,m,
138,cm,2012,s708,2012-Jun-17 23:20:43,2012-Jun-17 23:50:18,ex,n,2012-Jun-17 23:38:36,c,o,m,
138,cm,2012,s708,2012-Jun-17 23:20:43,2012-Jun-17 23:50:18,ex,n,2012-Jun-17 23:44:28,c,o,m,
139,cm,2012,s708,2012-Jun-16 06:56:48,2012-Jun-16 07:26:27,non,n,2012-Jun-16 07:04:52,c,o,f,
139,cm,2012,s708,2012-Jun-16 06:56:48,2012-Jun-16 07:26:27,non,n,2012-Jun-16 07:20:58,c,o,f,
139,cm,2012,s708,2012-Jun-16 06:56:48,2012-Jun-16 07:26:27,non,n,2012-Jun-16 07:21:20,c,o,f,
140,cm,2012,s708,2012-Jun-16 12:27:52,2012-Jun-16 12:56:56,non,n,,n,o,m,
141,cm,2012,s708,2012-Jun-17 00:04:07,2012-Jun-17 00:32:45,non,n,2012-Jun-17 00:10:43,c,o,f,
142,cm,2012,s708,2012-Jun-17 07:58:13,2012-Jun-17 08:27:56,non,n,2012-Jun-17 08:26:16,c,o,f,
143,cm,2012,s712,2012-Jun-25 22:30:13,2012-Jun-25 22:59:41,ex,y,2012-Jun-25 22:59:41,c,c,m,
143,cm,2012,s712,2012-Jun-25 22:30:13,2012-Jun-25 22:59:41,ex,y,2012-Jun-25 22:59:43,c,o,f,
144,cm,2012,s712,2012-Jun-26 10:54:09,2012-Jun-26 11:24:03,ex,n,2012-Jun-26 11:21:32,c,o,m,
144,cm,2012,s712,2012-Jun-26 10:54:09,2012-Jun-26 11:24:03,ex,n,2012-Jun-26 11:22:03,c,o,m,
144,cm,2012,s712,2012-Jun-26 10:54:09,2012-Jun-26 11:24:03,ex,n,2012-Jun-26 11:22:58,c,o,m,
144,cm,2012,s712,2012-Jun-26 10:54:09,2012-Jun-26 11:24:03,ex,n,2012-Jun-26 11:23:38,c,o,m,
144,cm,2012,s712,2012-Jun-26 10:54:09,2012-Jun-26 11:24:03,ex,n,2012-Jun-26 11:23:47,c,o,m,
144,cm,2012,s712,2012-Jun-26 10:54:09,2012-Jun-26 11:24:03,ex,y,2012-Jun-26 11:23:56,c,o,m,
145,cm,2012,s712,2012-Jun-27 05:15:20,2012-Jun-27 05:44:57,ex,n,,n,o,f,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,n,2012-Jun-27 16:18:22,c,o,m,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,n,2012-Jun-27 16:20:36,c,o,m,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,n,2012-Jun-27 16:25:10,c,o,m,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,n,2012-Jun-27 16:26:12,f,o,m,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,n,2012-Jun-27 16:28:32,c,o,m,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,n,2012-Jun-27 16:31:22,c,o,m,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,n,2012-Jun-27 16:31:35,c,o,m,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,n,2012-Jun-27 16:31:56,c,o,m,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,n,2012-Jun-27 16:36:01,c,o,m,
146,cm,2012,s712,2012-Jun-27 16:06:26,2012-Jun-27 16:36:01,ex,y,2012-Jun-27 16:36:02,c,c,f,
147,cm,2012,s712,2012-Jun-25 20:23:05,2012-Jun-25 20:52:33,non,n,,n,o,f,
148,cm,2012,s712,2012-Jun-26 12:30:05,2012-Jun-26 12:59:59,non,n,,n,o,f,
149,cm,2012,s712,2012-Jun-27 19:03:23,2012-Jun-27 19:33:00,non,n,2012-Jun-27 19:17:19,c,o,f,
150,cm,2012,s712,2012-Jun-27 06:39:27,2012-Jun-27 07:09:02,non,n,2012-Jun-27 06:58:37,c,o,m,
151,cm,2012,s801,2000-Jan-03 08:17:17,2000-Jan-03 08:46:56,ex,n,2000-Jan-03 08:30:16,c,o,f,
152,cm,2012,s801,2000-Jan-03 18:14:05,2000-Jan-03 18:43:36,ex,y,2000-Jan-03 18:43:36,c,c,f,
153,cm,2012,s801,2000-Jan-04 04:10:52,2000-Jan-04 04:40:32,ex,n,2000-Jan-04 04:25:33,c,o,f,
153,cm,2012,s801,2000-Jan-04 04:10:52,2000-Jan-04 04:40:32,ex,n,2000-Jan-04 04:31:00,c,o,f,
154,cm,2012,s801,2012-Jun-21 23:56:13,2012-Jun-22 00:25:59,ex,n,2012-Jun-22 00:10:40,c,o,m,
154,cm,2012,s801,2012-Jun-21 23:56:13,2012-Jun-22 00:25:59,ex,n,2012-Jun-22 00:23:52,c,o,m,
154,cm,2012,s801,2012-Jun-21 23:56:13,2012-Jun-22 00:25:59,ex,n,2012-Jun-22 00:25:18,c,o,m,
155,cm,2012,s801,2012-Jun-22 13:12:04,2012-Jun-22 13:41:21,ex,n,,n,o,f,
156,cm,2012,s801,2012-Jun-23 12:45:37,2012-Jun-23 13:15:15,ex,n,2012-Jun-23 12:45:37,c,o,f,
156,cm,2012,s801,2012-Jun-23 12:45:37,2012-Jun-23 13:15:15,ex,n,2012-Jun-23 12:49:16,c,o,f,
156,cm,2012,s801,2012-Jun-23 12:45:37,2012-Jun-23 13:15:15,ex,n,2012-Jun-23 12:49:18,c,o,f,
156,cm,2012,s801,2012-Jun-23 12:45:37,2012-Jun-23 13:15:15,ex,n,2012-Jun-23 12:57:24,c,o,f,
156,cm,2012,s801,2012-Jun-23 12:45:37,2012-Jun-23 13:15:15,ex,n,2012-Jun-23 13:09:52,c,o,f,
156,cm,2012,s801,2012-Jun-23 12:45:37,2012-Jun-23 13:15:15,ex,n,2012-Jun-23 13:10:55,c,o,f,
157,cm,2012,s801,2000-Jan-03 19:20:00,2000-Jan-03 19:49:39,non,n,2000-Jan-03 19:37:08,c,o,m,
157,cm,2012,s801,2000-Jan-03 19:20:00,2000-Jan-03 19:49:39,non,n,2000-Jan-03 19:37:10,c,o,m,
157,cm,2012,s801,2000-Jan-03 19:20:00,2000-Jan-03 19:49:39,non,n,2000-Jan-03 19:37:12,c,o,m,
158,cm,2012,s801,2000-Jan-04 18:40:00,2000-Jan-04 19:09:40,non,n,2000-Jan-04 18:53:11,c,o,f,
158,cm,2012,s801,2000-Jan-04 18:40:00,2000-Jan-04 19:09:40,non,n,2000-Jan-04 18:57:09,c,o,f,
158,cm,2012,s801,2000-Jan-04 18:40:00,2000-Jan-04 19:09:40,non,n,2000-Jan-04 18:59:30,c,o,f,
158,cm,2012,s801,2000-Jan-04 18:40:00,2000-Jan-04 19:09:40,non,n,2000-Jan-04 19:00:03,c,o,f,
159,cm,2012,s801,2012-Jun-22 02:12:00,2012-Jun-22 02:41:46,non,n,,n,o,f,
160,cm,2012,s801,2012-Jun-22 19:26:00,2012-Jun-22 19:55:17,non,n,2012-Jun-22 19:34:51,c,o,m,
160,cm,2012,s801,2012-Jun-22 19:26:00,2012-Jun-22 19:55:17,non,n,2012-Jun-22 19:33:36,f,o,m,
160,cm,2012,s801,2012-Jun-22 19:26:00,2012-Jun-22 19:55:17,non,n,2012-Jun-22 19:35:15,f,o,m,
160,cm,2012,s801,2012-Jun-22 19:26:00,2012-Jun-22 19:55:17,non,n,2012-Jun-22 19:35:56,c,o,m,
160,cm,2012,s801,2012-Jun-22 19:26:00,2012-Jun-22 19:55:17,non,n,2012-Jun-22 19:35:58,c,o,m,
160,cm,2012,s801,2012-Jun-22 19:26:00,2012-Jun-22 19:55:17,non,n,2012-Jun-22 19:36:02,c,o,m,
160,cm,2012,s801,2012-Jun-22 19:26:00,2012-Jun-22 19:55:17,non,n,2012-Jun-22 19:37:13,f,o,m,
160,cm,2012,s801,2012-Jun-22 19:26:00,2012-Jun-22 19:55:17,non,n,2012-Jun-22 19:38:15,f,o,m,
161,cm,2012,s801,2012-Jun-23 00:56:00,2012-Jun-23 01:25:38,non,n,2012-Jun-23 00:57:29,c,o,f,
162,cm,2012,s805,2000-Jan-08 08:52:20,2000-Jan-08 09:21:57,ex,n,2000-Jan-08 08:52:57,c,o,f,
162,cm,2012,s805,2000-Jan-08 08:52:20,2000-Jan-08 09:21:57,ex,n,2000-Jan-08 09:03:00,c,o,f,
163,cm,2012,s805,2000-Jan-08 21:16:12,2000-Jan-08 21:45:20,ex,n,2000-Jan-08 21:39:29,c,o,m,
163,cm,2012,s805,2000-Jan-08 21:16:12,2000-Jan-08 21:45:20,ex,n,2000-Jan-08 21:44:41,c,o,m,
163,cm,2012,s805,2000-Jan-08 21:16:12,2000-Jan-08 21:45:20,ex,n,2000-Jan-08 21:44:50,c,o,m,
163,cm,2012,s805,2000-Jan-08 21:16:12,2000-Jan-08 21:45:20,ex,n,2000-Jan-08 21:44:55,c,o,m,
163,cm,2012,s805,2000-Jan-08 21:16:12,2000-Jan-08 21:45:20,ex,n,2000-Jan-08 21:45:01,c,o,m,
164,cm,2012,s805,2000-Jan-09 10:16:15,2000-Jan-09 10:45:40,ex,n,,n,o,m,
164,cm,2012,s805,2000-Jan-09 10:16:15,2000-Jan-09 10:45:40,ex,y,2000-Jan-09 10:45:49,c,c,m,
165,cm,2012,s805,2000-Jan-09 23:35:21,2000-Jan-10 00:05:03,ex,n,2000-Jan-10 00:04:43,c,o,m,
166,cm,2012,s805,2000-Jan-10 11:16:04,2000-Jan-10 11:45:27,ex,n,,n,o,f,
167,cm,2012,s805,2000-Jan-08 06:12:00,2000-Jan-08 06:41:37,non,n,2000-Jan-08 06:23:00,c,o,f,
168,cm,2012,s805,2000-Jan-08 07:03:30,2000-Jan-08 07:32:38,non,n,,n,o,f,
169,cm,2012,s805,2000-Jan-09 03:35:00,2000-Jan-09 04:04:34,non,n,,n,o,f,
170,cm,2012,s805,2000-Jan-10 10:16:44,2000-Jan-10 10:46:07,non,n,,n,o,f,
171,cm,2012,s805,2000-Jan-10 12:50:10,2000-Jan-10 13:19:52,non,n,,n,o,m,
172,cm,2012,s817,2012-Jun-18 21:17:31,2012-Jun-18 21:46:56,ex,n,2012-Jun-18 21:45:23,c,o,f,
173,cm,2012,s817,2012-Jun-19 06:49:43,2012-Jun-19 07:18:49,ex,n,,n,o,m,
174,cm,2012,s817,2012-Jun-18 17:09:00,2012-Jun-18 17:38:25,non,n,2012-Jun-18 17:14:47,c,o,f,
174,cm,2012,s817,2012-Jun-18 17:09:00,2012-Jun-18 17:38:25,non,n,2012-Jun-18 17:26:10,c,o,f,
174,cm,2012,s817,2012-Jun-18 17:09:00,2012-Jun-18 17:38:25,non,n,2012-Jun-18 17:26:13,c,o,f,
174,cm,2012,s817,2012-Jun-18 17:09:00,2012-Jun-18 17:38:25,non,n,2012-Jun-18 17:33:50,c,o,f,
174,cm,2012,s817,2012-Jun-18 17:09:00,2012-Jun-18 17:38:25,non,n,2012-Jun-18 17:34:40,c,o,f,
174,cm,2012,s817,2012-Jun-18 17:09:00,2012-Jun-18 17:38:25,non,n,2012-Jun-18 17:34:45,c,o,f,
174,cm,2012,s817,2012-Jun-18 17:09:00,2012-Jun-18 17:38:25,non,n,2012-Jun-18 17:35:40,f,o,f,
175,cm,2012,s817,2012-Jun-19 10:22:00,2012-Jun-19 10:44:06,non,n,,n,o,f,
176,cm,2013,s402,2013-Jun-21 09:01:03,2013-Jun-21 09:30:27,ex,n,2013-Jun-21 09:29:52,c,o,f,
176,cm,2013,s402,2013-Jun-21 09:01:03,2013-Jun-21 09:30:27,ex,n,2013-Jun-21 09:29:54,c,o,f,
176,cm,2013,s402,2013-Jun-21 09:01:03,2013-Jun-21 09:30:27,ex,n,2013-Jun-21 09:30:00,c,o,f,
176,cm,2013,s402,2013-Jun-21 09:01:03,2013-Jun-21 09:30:27,ex,n,2013-Jun-21 09:30:14,c,o,f,
176,cm,2013,s402,2013-Jun-21 09:01:03,2013-Jun-21 09:30:27,ex,y,2013-Jun-21 09:30:27,c,c,m,
177,cm,2013,s402,2013-Jun-21 21:35:41,2013-Jun-21 22:05:01,ex,n,,n,o,m,
178,cm,2013,s402,2013-Jun-21 17:43:00,2013-Jun-21 18:12:24,non,n,2013-Jun-21 17:49:19,c,o,m,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:43:55,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:47:21,f,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:49:39,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:49:42,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:49:47,f,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:50:56,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:51:43,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:52:02,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:52:12,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:52:14,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:53:34,f,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:54:45,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:54:47,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:54:51,c,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:56:44,f,o,f,
179,cm,2013,s402,2013-Jun-21 22:40:00,2013-Jun-21 23:09:20,non,n,2013-Jun-21 22:58:12,c,o,f,
180,cm,2013,s406,2013-Jun-26 18:14:56,2013-Jun-26 18:44:42,ex,n,,n,o,m,
181,cm,2013,s406,2013-Jun-27 05:26:01,2013-Jun-27 05:55:49,ex,n,,n,o,f,
182,cm,2013,s406,2013-Jun-27 17:03:52,2013-Jun-27 17:33:32,ex,n,NA,NA,NA,NA,sound bad
183,cm,2013,s406,2013-Jun-26 03:48:00,2013-Jun-26 04:17:46,non,n,,n,o,f,
184,cm,2013,s406,2013-Jun-27 11:03:15,2013-Jun-27 11:33:03,non,n,,n,o,m,
185,cm,2013,s406,2013-Jun-27 19:54:00,2013-Jun-27 20:23:40,non,n,,n,o,f,
186,cm,2013,s409,2013-Jun-28 00:33:58,2013-Jun-28 00:58:58,ex,n,2013-Jun-28 00:58:58,c,c,f,
187,cm,2013,s409,2013-Jun-28 12:20:40,2013-Jun-28 12:50:31,ex,n,,n,o,f,
188,cm,2013,s409,2013-Jun-29 00:34:27,2013-Jun-29 01:04:09,ex,n,,n,o,m,
189,cm,2013,s409,2013-Jun-29 13:47:02,2013-Jun-29 14:16:45,ex,n,,n,o,f,
190,cm,2013,s409,2013-Jun-30 01:30:51,2013-Jun-30 02:00:30,ex,n,2013-Jun-30 01:59:10,c,o,m,
190,cm,2013,s409,2013-Jun-30 01:30:51,2013-Jun-30 02:00:30,ex,n,2013-Jun-30 01:59:21,c,o,m,
190,cm,2013,s409,2013-Jun-30 01:30:51,2013-Jun-30 02:00:30,ex,n,2013-Jun-30 02:00:20,c,o,m,
191,cm,2013,s409,2013-Jun-28 07:28:00,2013-Jun-28 07:57:51,non,n,,n,o,f,
192,cm,2013,s409,2013-Jun-28 19:40:20,2013-Jun-28 20:05:20,non,n,,n,o,m,
193,cm,2013,s409,2013-Jun-29 02:26:00,2013-Jun-29 02:55:43,non,n,2013-Jun-29 02:42:06,f,o,f,
194,cm,2013,s409,2013-Jun-29 18:38:06,2013-Jun-29 19:07:48,non,n,,n,o,m,
195,cm,2013,s409,2013-Jun-30 17:00:00,2013-Jun-30 17:29:39,non,n,,n,o,m,
196,cm,2013,s410,2013-Jun-23 20:55:31,2013-Jun-23 21:24:37,ex,n,,n,o,m,"incubating bird left before start of observation, so nest empty until exchange"
197,cm,2013,s410,2013-Jun-24 07:41:08,2013-Jun-24 08:10:05,ex,n,,n,o,f,
296,dt,2013,s410,2013-Jun-24 19:37:13,2013-Jun-24 20:07:02,ex,n,2013-Jun-24 19:46:47,f,o,m,
296,dt,2013,s410,2013-Jun-24 19:37:13,2013-Jun-24 20:07:02,ex,n,2013-Jun-24 20:06:57,c,c,f,
198,cm,2013,s410,2013-Jun-25 06:33:09,2013-Jun-25 07:02:02,ex,n,2013-Jun-25 06:38:28,c,o,f,
199,cm,2013,s410,2013-Jun-23 09:10:00,2013-Jun-23 09:39:06,non,n,,n,o,f,
200,cm,2013,s410,2013-Jun-24 12:25:20,2013-Jun-24 12:55:00,non,n,,n,o,m,
201,cm,2013,s410,2013-Jun-24 19:00:55,2013-Jun-24 19:30:35,non,n,,n,o,m,was previously scored as exchange
202,cm,2013,s410,2013-Jun-24 20:51:00,2013-Jun-24 21:19:57,non,n,,n,o,f,
203,cm,2013,s410,2013-Jun-25 04:46:00,2013-Jun-25 05:14:53,non,n,,n,o,f,
204,cm,2013,s506,2000-Jan-01 00:50:37,2000-Jan-01 01:20:09,ex,n,2000-Jan-01 00:53:23,f,o,m,
204,cm,2013,s506,2000-Jan-01 00:50:37,2000-Jan-01 01:20:09,ex,n,2000-Jan-01 00:56:24,f,o,m,
204,cm,2013,s506,2000-Jan-01 00:50:37,2000-Jan-01 01:20:09,ex,n,2000-Jan-01 01:01:44,f,o,m,
204,cm,2013,s506,2000-Jan-01 00:50:37,2000-Jan-01 01:20:09,ex,n,2000-Jan-01 01:16:57,f,o,m,
204,cm,2013,s506,2000-Jan-01 00:50:37,2000-Jan-01 01:20:09,ex,n,2000-Jan-01 01:19:11,c,o,m,
